TheSunX,TheSunY,TheSunZ,MercuryX,MercuryY,MercuryZ,VenusX,VenusY,VenusZ,EarthX,EarthY,EarthZ,MarsX,MarsY,MarsZ,JupiterX,JupiterY,JupiterZ,SaturnX,SaturnY,SaturnZ,UranusX,UranusY,UranusZ,NeptuneX,NeptuneY,NeptuneZ,PlutoX,PlutoY,PlutoZ,
5.54298e+08,1.83042e+08,-2.39598e+07,2.06028e+10,-6.39024e+10,-7.08771e+09,-8.44787e+10,6.51256e+10,5.7789e+09,4.28267e+10,1.4175e+11,-5.33525e+07,-2.36729e+11,7.39246e+10,7.33068e+09,-7.63843e+11,2.64537e+11,1.59718e+10,-5.73275e+11,-1.38135e+12,4.6835e+10,2.82882e+12,9.67151e+11,-3.30735e+10,4.17822e+12,-1.62324e+12,-6.28712e+10,1.26547e+12,-4.76916e+12,1.44439e+11,
5.54305e+08,1.83085e+08,-2.39601e+07,2.07352e+10,-6.38422e+10,-7.09495e+09,-8.45551e+10,6.50243e+10,5.78192e+09,4.27221e+10,1.4178e+11,-5.33563e+07,-2.36752e+11,7.38487e+10,7.32964e+09,-7.63859e+11,2.64494e+11,1.59724e+10,-5.73245e+11,-1.38136e+12,4.6834e+10,2.82881e+12,9.67173e+11,-3.30733e+10,4.17822e+12,-1.62322e+12,-6.28717e+10,1.26548e+12,-4.76916e+12,1.44433e+11,
5.54312e+08,1.83127e+08,-2.39603e+07,2.08675e+10,-6.37816e+10,-7.10214e+09,-8.46314e+10,6.49229e+10,5.78494e+09,4.26175e+10,1.4181e+11,-5.33601e+07,-2.36774e+11,7.37728e+10,7.3286e+09,-7.63875e+11,2.64452e+11,1.59729e+10,-5.73215e+11,-1.38137e+12,4.68331e+10,2.82881e+12,9.67196e+11,-3.30731e+10,4.17823e+12,-1.6232e+12,-6.28722e+10,1.2655e+12,-4.76916e+12,1.44427e+11,
5.54319e+08,1.83169e+08,-2.39605e+07,2.09997e+10,-6.37207e+10,-7.10929e+09,-8.47076e+10,6.48214e+10,5.78794e+09,4.25128e+10,1.4184e+11,-5.33639e+07,-2.36797e+11,7.3697e+10,7.32756e+09,-7.63891e+11,2.6441e+11,1.59734e+10,-5.73185e+11,-1.38139e+12,4.68321e+10,2.8288e+12,9.67218e+11,-3.3073e+10,4.17824e+12,-1.62318e+12,-6.28728e+10,1.26552e+12,-4.76916e+12,1.44422e+11,
5.54326e+08,1.83212e+08,-2.39607e+07,2.11318e+10,-6.36594e+10,-7.11641e+09,-8.47836e+10,6.47199e+10,5.79094e+09,4.24081e+10,1.41869e+11,-5.33676e+07,-2.36819e+11,7.36211e+10,7.32651e+09,-7.63907e+11,2.64368e+11,1.5974e+10,-5.73154e+11,-1.3814e+12,4.68311e+10,2.82879e+12,9.6724e+11,-3.30728e+10,4.17824e+12,-1.62316e+12,-6.28733e+10,1.26554e+12,-4.76916e+12,1.44416e+11,
5.54333e+08,1.83254e+08,-2.39609e+07,2.12637e+10,-6.35977e+10,-7.12348e+09,-8.48596e+10,6.46182e+10,5.79392e+09,4.23034e+10,1.41899e+11,-5.33714e+07,-2.36841e+11,7.35452e+10,7.32547e+09,-7.63923e+11,2.64325e+11,1.59745e+10,-5.73124e+11,-1.38141e+12,4.68302e+10,2.82878e+12,9.67262e+11,-3.30726e+10,4.17825e+12,-1.62315e+12,-6.28738e+10,1.26556e+12,-4.76916e+12,1.4441e+11,
5.5434e+08,1.83297e+08,-2.39611e+07,2.13956e+10,-6.35357e+10,-7.13052e+09,-8.49354e+10,6.45165e+10,5.7969e+09,4.21987e+10,1.41929e+11,-5.33751e+07,-2.36864e+11,7.34693e+10,7.32443e+09,-7.63938e+11,2.64283e+11,1.5975e+10,-5.73094e+11,-1.38143e+12,4.68292e+10,2.82877e+12,9.67284e+11,-3.30724e+10,4.17826e+12,-1.62313e+12,-6.28744e+10,1.26558e+12,-4.76916e+12,1.44405e+11,
5.54347e+08,1.83339e+08,-2.39614e+07,2.15273e+10,-6.34733e+10,-7.13751e+09,-8.50111e+10,6.44147e+10,5.79988e+09,4.20939e+10,1.41958e+11,-5.33788e+07,-2.36886e+11,7.33934e+10,7.32339e+09,-7.63954e+11,2.64241e+11,1.59755e+10,-5.73064e+11,-1.38144e+12,4.68282e+10,2.82876e+12,9.67306e+11,-3.30722e+10,4.17827e+12,-1.62311e+12,-6.28749e+10,1.2656e+12,-4.76916e+12,1.44399e+11,
5.54354e+08,1.83381e+08,-2.39616e+07,2.16589e+10,-6.34106e+10,-7.14447e+09,-8.50867e+10,6.43128e+10,5.80284e+09,4.19891e+10,1.41988e+11,-5.33825e+07,-2.36908e+11,7.33175e+10,7.32234e+09,-7.6397e+11,2.64199e+11,1.59761e+10,-5.73033e+11,-1.38145e+12,4.68273e+10,2.82876e+12,9.67328e+11,-3.3072e+10,4.17827e+12,-1.62309e+12,-6.28755e+10,1.26562e+12,-4.76916e+12,1.44394e+11,
5.54361e+08,1.83424e+08,-2.39618e+07,2.17903e+10,-6.33475e+10,-7.15138e+09,-8.51622e+10,6.42107e+10,5.8058e+09,4.18843e+10,1.42017e+11,-5.33861e+07,-2.36931e+11,7.32416e+10,7.3213e+09,-7.63986e+11,2.64156e+11,1.59766e+10,-5.73003e+11,-1.38147e+12,4.68263e+10,2.82875e+12,9.6735e+11,-3.30718e+10,4.17828e+12,-1.62307e+12,-6.2876e+10,1.26564e+12,-4.76915e+12,1.44388e+11,
5.54368e+08,1.83466e+08,-2.3962e+07,2.19217e+10,-6.32841e+10,-7.15826e+09,-8.52375e+10,6.41086e+10,5.80874e+09,4.17795e+10,1.42046e+11,-5.33898e+07,-2.36953e+11,7.31656e+10,7.32025e+09,-7.64002e+11,2.64114e+11,1.59771e+10,-5.72973e+11,-1.38148e+12,4.68253e+10,2.82874e+12,9.67372e+11,-3.30717e+10,4.17829e+12,-1.62305e+12,-6.28765e+10,1.26566e+12,-4.76915e+12,1.44382e+11,
5.54375e+08,1.83509e+08,-2.39622e+07,2.2053e+10,-6.32203e+10,-7.16509e+09,-8.53127e+10,6.40065e+10,5.81168e+09,4.16747e+10,1.42076e+11,-5.33934e+07,-2.36975e+11,7.30897e+10,7.3192e+09,-7.64018e+11,2.64072e+11,1.59777e+10,-5.72943e+11,-1.3815e+12,4.68244e+10,2.82873e+12,9.67394e+11,-3.30715e+10,4.17829e+12,-1.62304e+12,-6.28771e+10,1.26568e+12,-4.76915e+12,1.44377e+11,
5.54382e+08,1.83551e+08,-2.39624e+07,2.21841e+10,-6.31561e+10,-7.17189e+09,-8.53878e+10,6.39042e+10,5.81461e+09,4.15698e+10,1.42105e+11,-5.33971e+07,-2.36997e+11,7.30138e+10,7.31815e+09,-7.64034e+11,2.6403e+11,1.59782e+10,-5.72913e+11,-1.38151e+12,4.68234e+10,2.82872e+12,9.67416e+11,-3.30713e+10,4.1783e+12,-1.62302e+12,-6.28776e+10,1.2657e+12,-4.76915e+12,1.44371e+11,
5.54389e+08,1.83594e+08,-2.39627e+07,2.23151e+10,-6.30916e+10,-7.17864e+09,-8.54628e+10,6.38018e+10,5.81753e+09,4.14649e+10,1.42134e+11,-5.34007e+07,-2.37019e+11,7.29378e+10,7.31711e+09,-7.6405e+11,2.63987e+11,1.59787e+10,-5.72882e+11,-1.38152e+12,4.68224e+10,2.82872e+12,9.67438e+11,-3.30711e+10,4.17831e+12,-1.623e+12,-6.28782e+10,1.26572e+12,-4.76915e+12,1.44365e+11,
5.54396e+08,1.83636e+08,-2.39629e+07,2.24459e+10,-6.30267e+10,-7.18535e+09,-8.55377e+10,6.36994e+10,5.82045e+09,4.136e+10,1.42163e+11,-5.34043e+07,-2.37042e+11,7.28618e+10,7.31606e+09,-7.64066e+11,2.63945e+11,1.59793e+10,-5.72852e+11,-1.38154e+12,4.68215e+10,2.82871e+12,9.6746e+11,-3.30709e+10,4.17831e+12,-1.62298e+12,-6.28787e+10,1.26573e+12,-4.76915e+12,1.4436e+11,
5.54403e+08,1.83678e+08,-2.39631e+07,2.25767e+10,-6.29615e+10,-7.19203e+09,-8.56124e+10,6.35968e+10,5.82336e+09,4.12551e+10,1.42192e+11,-5.34078e+07,-2.37064e+11,7.27859e+10,7.31501e+09,-7.64081e+11,2.63903e+11,1.59798e+10,-5.72822e+11,-1.38155e+12,4.68205e+10,2.8287e+12,9.67482e+11,-3.30707e+10,4.17832e+12,-1.62296e+12,-6.28792e+10,1.26575e+12,-4.76915e+12,1.44354e+11,
5.5441e+08,1.83721e+08,-2.39633e+07,2.27073e+10,-6.28959e+10,-7.19866e+09,-8.5687e+10,6.34942e+10,5.82625e+09,4.11502e+10,1.42221e+11,-5.34114e+07,-2.37086e+11,7.27099e+10,7.31396e+09,-7.64097e+11,2.63861e+11,1.59803e+10,-5.72792e+11,-1.38156e+12,4.68195e+10,2.82869e+12,9.67504e+11,-3.30705e+10,4.17833e+12,-1.62294e+12,-6.28798e+10,1.26577e+12,-4.76915e+12,1.44348e+11,
5.54417e+08,1.83763e+08,-2.39635e+07,2.28378e+10,-6.283e+10,-7.20525e+09,-8.57616e+10,6.33915e+10,5.82914e+09,4.10452e+10,1.42249e+11,-5.34149e+07,-2.37108e+11,7.26339e+10,7.3129e+09,-7.64113e+11,2.63818e+11,1.59809e+10,-5.72762e+11,-1.38158e+12,4.68186e+10,2.82868e+12,9.67526e+11,-3.30704e+10,4.17833e+12,-1.62293e+12,-6.28803e+10,1.26579e+12,-4.76915e+12,1.44343e+11,
5.54424e+08,1.83806e+08,-2.39637e+07,2.29682e+10,-6.27637e+10,-7.2118e+09,-8.58359e+10,6.32886e+10,5.83203e+09,4.09402e+10,1.42278e+11,-5.34185e+07,-2.3713e+11,7.25579e+10,7.31185e+09,-7.64129e+11,2.63776e+11,1.59814e+10,-5.72731e+11,-1.38159e+12,4.68176e+10,2.82868e+12,9.67548e+11,-3.30702e+10,4.17834e+12,-1.62291e+12,-6.28808e+10,1.26581e+12,-4.76915e+12,1.44337e+11,
5.54431e+08,1.83848e+08,-2.3964e+07,2.30984e+10,-6.2697e+10,-7.21831e+09,-8.59102e+10,6.31858e+10,5.8349e+09,4.08352e+10,1.42307e+11,-5.3422e+07,-2.37152e+11,7.24819e+10,7.3108e+09,-7.64145e+11,2.63734e+11,1.59819e+10,-5.72701e+11,-1.3816e+12,4.68166e+10,2.82867e+12,9.6757e+11,-3.307e+10,4.17835e+12,-1.62289e+12,-6.28814e+10,1.26583e+12,-4.76914e+12,1.44332e+11,
5.54438e+08,1.83891e+08,-2.39642e+07,2.32286e+10,-6.263e+10,-7.22478e+09,-8.59843e+10,6.30828e+10,5.83776e+09,4.07301e+10,1.42335e+11,-5.34255e+07,-2.37174e+11,7.24059e+10,7.30974e+09,-7.64161e+11,2.63692e+11,1.59825e+10,-5.72671e+11,-1.38162e+12,4.68157e+10,2.82866e+12,9.67592e+11,-3.30698e+10,4.17836e+12,-1.62287e+12,-6.28819e+10,1.26585e+12,-4.76914e+12,1.44326e+11,
5.54445e+08,1.83933e+08,-2.39644e+07,2.33586e+10,-6.25626e+10,-7.23121e+09,-8.60584e+10,6.29797e+10,5.84062e+09,4.06251e+10,1.42364e+11,-5.3429e+07,-2.37196e+11,7.23299e+10,7.30869e+09,-7.64177e+11,2.63649e+11,1.5983e+10,-5.72641e+11,-1.38163e+12,4.68147e+10,2.82865e+12,9.67615e+11,-3.30696e+10,4.17836e+12,-1.62285e+12,-6.28825e+10,1.26587e+12,-4.76914e+12,1.4432e+11,
5.54452e+08,1.83975e+08,-2.39646e+07,2.34884e+10,-6.24949e+10,-7.2376e+09,-8.61323e+10,6.28765e+10,5.84347e+09,4.052e+10,1.42392e+11,-5.34324e+07,-2.37218e+11,7.22539e+10,7.30763e+09,-7.64193e+11,2.63607e+11,1.59835e+10,-5.7261e+11,-1.38164e+12,4.68137e+10,2.82864e+12,9.67637e+11,-3.30694e+10,4.17837e+12,-1.62283e+12,-6.2883e+10,1.26589e+12,-4.76914e+12,1.44315e+11,
5.54459e+08,1.84018e+08,-2.39648e+07,2.36181e+10,-6.24268e+10,-7.24395e+09,-8.6206e+10,6.27733e+10,5.84631e+09,4.04149e+10,1.4242e+11,-5.34359e+07,-2.3724e+11,7.21778e+10,7.30657e+09,-7.64208e+11,2.63565e+11,1.5984e+10,-5.7258e+11,-1.38166e+12,4.68128e+10,2.82864e+12,9.67659e+11,-3.30692e+10,4.17838e+12,-1.62282e+12,-6.28835e+10,1.26591e+12,-4.76914e+12,1.44309e+11,
5.54466e+08,1.8406e+08,-2.3965e+07,2.37477e+10,-6.23584e+10,-7.25025e+09,-8.62797e+10,6.26699e+10,5.84914e+09,4.03098e+10,1.42449e+11,-5.34393e+07,-2.37261e+11,7.21018e+10,7.30552e+09,-7.64224e+11,2.63523e+11,1.59846e+10,-5.7255e+11,-1.38167e+12,4.68118e+10,2.82863e+12,9.67681e+11,-3.30691e+10,4.17838e+12,-1.6228e+12,-6.28841e+10,1.26593e+12,-4.76914e+12,1.44303e+11,
5.54473e+08,1.84103e+08,-2.39653e+07,2.38772e+10,-6.22896e+10,-7.25652e+09,-8.63532e+10,6.25665e+10,5.85197e+09,4.02046e+10,1.42477e+11,-5.34427e+07,-2.37283e+11,7.20257e+10,7.30446e+09,-7.6424e+11,2.6348e+11,1.59851e+10,-5.7252e+11,-1.38168e+12,4.68108e+10,2.82862e+12,9.67703e+11,-3.30689e+10,4.17839e+12,-1.62278e+12,-6.28846e+10,1.26595e+12,-4.76914e+12,1.44298e+11,
5.5448e+08,1.84145e+08,-2.39655e+07,2.40065e+10,-6.22204e+10,-7.26274e+09,-8.64266e+10,6.2463e+10,5.85478e+09,4.00995e+10,1.42505e+11,-5.34461e+07,-2.37305e+11,7.19497e+10,7.3034e+09,-7.64256e+11,2.63438e+11,1.59856e+10,-5.7249e+11,-1.3817e+12,4.68099e+10,2.82861e+12,9.67725e+11,-3.30687e+10,4.1784e+12,-1.62276e+12,-6.28852e+10,1.26597e+12,-4.76914e+12,1.44292e+11,
5.54487e+08,1.84188e+08,-2.39657e+07,2.41357e+10,-6.21509e+10,-7.26893e+09,-8.64999e+10,6.23594e+10,5.85759e+09,3.99943e+10,1.42533e+11,-5.34495e+07,-2.37327e+11,7.18736e+10,7.30234e+09,-7.64272e+11,2.63396e+11,1.59862e+10,-5.72459e+11,-1.38171e+12,4.68089e+10,2.8286e+12,9.67747e+11,-3.30685e+10,4.1784e+12,-1.62274e+12,-6.28857e+10,1.26598e+12,-4.76914e+12,1.44287e+11,
5.54494e+08,1.8423e+08,-2.39659e+07,2.42648e+10,-6.2081e+10,-7.27507e+09,-8.65731e+10,6.22557e+10,5.86039e+09,3.98891e+10,1.42561e+11,-5.34529e+07,-2.37349e+11,7.17975e+10,7.30128e+09,-7.64288e+11,2.63354e+11,1.59867e+10,-5.72429e+11,-1.38172e+12,4.68079e+10,2.82859e+12,9.67769e+11,-3.30683e+10,4.17841e+12,-1.62272e+12,-6.28862e+10,1.266e+12,-4.76914e+12,1.44281e+11,
5.54501e+08,1.84273e+08,-2.39661e+07,2.43937e+10,-6.20108e+10,-7.28117e+09,-8.66461e+10,6.21519e+10,5.86318e+09,3.97839e+10,1.42589e+11,-5.34562e+07,-2.3737e+11,7.17215e+10,7.30021e+09,-7.64304e+11,2.63311e+11,1.59872e+10,-5.72399e+11,-1.38174e+12,4.6807e+10,2.82859e+12,9.67791e+11,-3.30681e+10,4.17842e+12,-1.62271e+12,-6.28868e+10,1.26602e+12,-4.76913e+12,1.44275e+11,
5.54508e+08,1.84315e+08,-2.39663e+07,2.45225e+10,-6.19402e+10,-7.28722e+09,-8.67191e+10,6.20481e+10,5.86597e+09,3.96786e+10,1.42616e+11,-5.34596e+07,-2.37392e+11,7.16454e+10,7.29915e+09,-7.64319e+11,2.63269e+11,1.59878e+10,-5.72369e+11,-1.38175e+12,4.6806e+10,2.82858e+12,9.67813e+11,-3.30679e+10,4.17843e+12,-1.62269e+12,-6.28873e+10,1.26604e+12,-4.76913e+12,1.4427e+11,
5.54515e+08,1.84357e+08,-2.39666e+07,2.46512e+10,-6.18693e+10,-7.29324e+09,-8.67919e+10,6.19441e+10,5.86874e+09,3.95733e+10,1.42644e+11,-5.34629e+07,-2.37414e+11,7.15693e+10,7.29809e+09,-7.64335e+11,2.63227e+11,1.59883e+10,-5.72338e+11,-1.38176e+12,4.6805e+10,2.82857e+12,9.67835e+11,-3.30678e+10,4.17843e+12,-1.62267e+12,-6.28879e+10,1.26606e+12,-4.76913e+12,1.44264e+11,
5.54522e+08,1.844e+08,-2.39668e+07,2.47797e+10,-6.1798e+10,-7.29921e+09,-8.68645e+10,6.18401e+10,5.87151e+09,3.94681e+10,1.42672e+11,-5.34662e+07,-2.37435e+11,7.14932e+10,7.29702e+09,-7.64351e+11,2.63185e+11,1.59888e+10,-5.72308e+11,-1.38178e+12,4.6804e+10,2.82856e+12,9.67857e+11,-3.30676e+10,4.17844e+12,-1.62265e+12,-6.28884e+10,1.26608e+12,-4.76913e+12,1.44258e+11,
5.54529e+08,1.84442e+08,-2.3967e+07,2.49081e+10,-6.17264e+10,-7.30515e+09,-8.69371e+10,6.1736e+10,5.87427e+09,3.93628e+10,1.42699e+11,-5.34695e+07,-2.37457e+11,7.14171e+10,7.29596e+09,-7.64367e+11,2.63142e+11,1.59894e+10,-5.72278e+11,-1.38179e+12,4.68031e+10,2.82855e+12,9.67879e+11,-3.30674e+10,4.17845e+12,-1.62263e+12,-6.28889e+10,1.2661e+12,-4.76913e+12,1.44253e+11,
5.54536e+08,1.84485e+08,-2.39672e+07,2.50363e+10,-6.16544e+10,-7.31104e+09,-8.70095e+10,6.16318e+10,5.87702e+09,3.92574e+10,1.42727e+11,-5.34728e+07,-2.37479e+11,7.13409e+10,7.29489e+09,-7.64383e+11,2.631e+11,1.59899e+10,-5.72248e+11,-1.3818e+12,4.68021e+10,2.82855e+12,9.67901e+11,-3.30672e+10,4.17845e+12,-1.62261e+12,-6.28895e+10,1.26612e+12,-4.76913e+12,1.44247e+11,
5.54543e+08,1.84527e+08,-2.39674e+07,2.51644e+10,-6.1582e+10,-7.31689e+09,-8.70819e+10,6.15275e+10,5.87976e+09,3.91521e+10,1.42754e+11,-5.3476e+07,-2.375e+11,7.12648e+10,7.29383e+09,-7.64399e+11,2.63058e+11,1.59904e+10,-5.72218e+11,-1.38182e+12,4.68011e+10,2.82854e+12,9.67923e+11,-3.3067e+10,4.17846e+12,-1.6226e+12,-6.289e+10,1.26614e+12,-4.76913e+12,1.44241e+11,
5.5455e+08,1.8457e+08,-2.39676e+07,2.52924e+10,-6.15093e+10,-7.3227e+09,-8.7154e+10,6.14231e+10,5.88249e+09,3.90467e+10,1.42781e+11,-5.34793e+07,-2.37522e+11,7.11887e+10,7.29276e+09,-7.64414e+11,2.63016e+11,1.59909e+10,-5.72187e+11,-1.38183e+12,4.68002e+10,2.82853e+12,9.67945e+11,-3.30668e+10,4.17847e+12,-1.62258e+12,-6.28905e+10,1.26616e+12,-4.76913e+12,1.44236e+11,
5.54556e+08,1.84612e+08,-2.39678e+07,2.54202e+10,-6.14362e+10,-7.32846e+09,-8.72261e+10,6.13187e+10,5.88522e+09,3.89413e+10,1.42809e+11,-5.34825e+07,-2.37543e+11,7.11125e+10,7.29169e+09,-7.6443e+11,2.62973e+11,1.59915e+10,-5.72157e+11,-1.38184e+12,4.67992e+10,2.82852e+12,9.67967e+11,-3.30666e+10,4.17847e+12,-1.62256e+12,-6.28911e+10,1.26618e+12,-4.76913e+12,1.4423e+11,
5.54563e+08,1.84655e+08,-2.39681e+07,2.55479e+10,-6.13628e+10,-7.33418e+09,-8.72981e+10,6.12141e+10,5.88794e+09,3.88359e+10,1.42836e+11,-5.34857e+07,-2.37565e+11,7.10364e+10,7.29062e+09,-7.64446e+11,2.62931e+11,1.5992e+10,-5.72127e+11,-1.38186e+12,4.67982e+10,2.82851e+12,9.67989e+11,-3.30664e+10,4.17848e+12,-1.62254e+12,-6.28916e+10,1.2662e+12,-4.76913e+12,1.44225e+11,
5.5457e+08,1.84697e+08,-2.39683e+07,2.56754e+10,-6.12891e+10,-7.33987e+09,-8.73699e+10,6.11095e+10,5.89065e+09,3.87305e+10,1.42863e+11,-5.34889e+07,-2.37586e+11,7.09602e+10,7.28955e+09,-7.64462e+11,2.62889e+11,1.59925e+10,-5.72097e+11,-1.38187e+12,4.67973e+10,2.82851e+12,9.68012e+11,-3.30663e+10,4.17849e+12,-1.62252e+12,-6.28922e+10,1.26622e+12,-4.76913e+12,1.44219e+11,
5.54577e+08,1.84739e+08,-2.39685e+07,2.58028e+10,-6.12149e+10,-7.34551e+09,-8.74416e+10,6.10048e+10,5.89335e+09,3.8625e+10,1.4289e+11,-5.34921e+07,-2.37608e+11,7.0884e+10,7.28848e+09,-7.64478e+11,2.62846e+11,1.59931e+10,-5.72066e+11,-1.38188e+12,4.67963e+10,2.8285e+12,9.68034e+11,-3.30661e+10,4.17849e+12,-1.6225e+12,-6.28927e+10,1.26624e+12,-4.76912e+12,1.44213e+11,
5.54584e+08,1.84782e+08,-2.39687e+07,2.593e+10,-6.11404e+10,-7.3511e+09,-8.75132e+10,6.09e+10,5.89604e+09,3.85195e+10,1.42917e+11,-5.34953e+07,-2.37629e+11,7.08079e+10,7.28741e+09,-7.64494e+11,2.62804e+11,1.59936e+10,-5.72036e+11,-1.3819e+12,4.67953e+10,2.82849e+12,9.68056e+11,-3.30659e+10,4.1785e+12,-1.62249e+12,-6.28932e+10,1.26625e+12,-4.76912e+12,1.44208e+11,
5.54591e+08,1.84824e+08,-2.39689e+07,2.60571e+10,-6.10656e+10,-7.35666e+09,-8.75846e+10,6.07951e+10,5.89872e+09,3.8414e+10,1.42944e+11,-5.34984e+07,-2.3765e+11,7.07317e+10,7.28634e+09,-7.64509e+11,2.62762e+11,1.59941e+10,-5.72006e+11,-1.38191e+12,4.67944e+10,2.82848e+12,9.68078e+11,-3.30657e+10,4.17851e+12,-1.62247e+12,-6.28938e+10,1.26627e+12,-4.76912e+12,1.44202e+11,
5.54598e+08,1.84867e+08,-2.39691e+07,2.61841e+10,-6.09904e+10,-7.36217e+09,-8.76559e+10,6.06901e+10,5.9014e+09,3.83085e+10,1.42971e+11,-5.35016e+07,-2.37672e+11,7.06555e+10,7.28526e+09,-7.64525e+11,2.6272e+11,1.59947e+10,-5.71976e+11,-1.38192e+12,4.67934e+10,2.82847e+12,9.681e+11,-3.30655e+10,4.17852e+12,-1.62245e+12,-6.28943e+10,1.26629e+12,-4.76912e+12,1.44196e+11,
5.54605e+08,1.84909e+08,-2.39693e+07,2.63109e+10,-6.09149e+10,-7.36764e+09,-8.77272e+10,6.0585e+10,5.90407e+09,3.8203e+10,1.42997e+11,-5.35047e+07,-2.37693e+11,7.05793e+10,7.28419e+09,-7.64541e+11,2.62677e+11,1.59952e+10,-5.71946e+11,-1.38194e+12,4.67924e+10,2.82846e+12,9.68122e+11,-3.30653e+10,4.17852e+12,-1.62243e+12,-6.28949e+10,1.26631e+12,-4.76912e+12,1.44191e+11,
5.54612e+08,1.84952e+08,-2.39696e+07,2.64375e+10,-6.0839e+10,-7.37306e+09,-8.77982e+10,6.04799e+10,5.90673e+09,3.80974e+10,1.43024e+11,-5.35078e+07,-2.37714e+11,7.05031e+10,7.28311e+09,-7.64557e+11,2.62635e+11,1.59957e+10,-5.71915e+11,-1.38195e+12,4.67915e+10,2.82846e+12,9.68144e+11,-3.30651e+10,4.17853e+12,-1.62241e+12,-6.28954e+10,1.26633e+12,-4.76912e+12,1.44185e+11,
5.54619e+08,1.84994e+08,-2.39698e+07,2.6564e+10,-6.07627e+10,-7.37845e+09,-8.78692e+10,6.03747e+10,5.90938e+09,3.79919e+10,1.4305e+11,-5.35109e+07,-2.37736e+11,7.04269e+10,7.28204e+09,-7.64573e+11,2.62593e+11,1.59962e+10,-5.71885e+11,-1.38197e+12,4.67905e+10,2.82845e+12,9.68166e+11,-3.3065e+10,4.17854e+12,-1.62239e+12,-6.28959e+10,1.26635e+12,-4.76912e+12,1.44179e+11,
5.54626e+08,1.85037e+08,-2.397e+07,2.66903e+10,-6.06861e+10,-7.38379e+09,-8.794e+10,6.02694e+10,5.91202e+09,3.78863e+10,1.43077e+11,-5.35139e+07,-2.37757e+11,7.03506e+10,7.28096e+09,-7.64588e+11,2.62551e+11,1.59968e+10,-5.71855e+11,-1.38198e+12,4.67895e+10,2.82844e+12,9.68188e+11,-3.30648e+10,4.17854e+12,-1.62238e+12,-6.28965e+10,1.26637e+12,-4.76912e+12,1.44174e+11,
5.54633e+08,1.85079e+08,-2.39702e+07,2.68165e+10,-6.06091e+10,-7.38909e+09,-8.80107e+10,6.0164e+10,5.91465e+09,3.77806e+10,1.43103e+11,-5.3517e+07,-2.37778e+11,7.02744e+10,7.27988e+09,-7.64604e+11,2.62508e+11,1.59973e+10,-5.71825e+11,-1.38199e+12,4.67886e+10,2.82843e+12,9.6821e+11,-3.30646e+10,4.17855e+12,-1.62236e+12,-6.2897e+10,1.26639e+12,-4.76912e+12,1.44168e+11,
5.5464e+08,1.85122e+08,-2.39704e+07,2.69426e+10,-6.05318e+10,-7.39435e+09,-8.80813e+10,6.00585e+10,5.91728e+09,3.7675e+10,1.4313e+11,-5.352e+07,-2.37799e+11,7.01982e+10,7.27881e+09,-7.6462e+11,2.62466e+11,1.59978e+10,-5.71794e+11,-1.38201e+12,4.67876e+10,2.82842e+12,9.68232e+11,-3.30644e+10,4.17856e+12,-1.62234e+12,-6.28975e+10,1.26641e+12,-4.76912e+12,1.44163e+11,
5.54646e+08,1.85164e+08,-2.39706e+07,2.70685e+10,-6.04542e+10,-7.39956e+09,-8.81518e+10,5.99529e+10,5.9199e+09,3.75694e+10,1.43156e+11,-5.35231e+07,-2.3782e+11,7.01219e+10,7.27773e+09,-7.64636e+11,2.62424e+11,1.59984e+10,-5.71764e+11,-1.38202e+12,4.67866e+10,2.82842e+12,9.68254e+11,-3.30642e+10,4.17856e+12,-1.62232e+12,-6.28981e+10,1.26643e+12,-4.76911e+12,1.44157e+11,
5.54653e+08,1.85206e+08,-2.39708e+07,2.71942e+10,-6.03761e+10,-7.40473e+09,-8.82221e+10,5.98473e+10,5.92251e+09,3.74637e+10,1.43182e+11,-5.35261e+07,-2.37842e+11,7.00457e+10,7.27665e+09,-7.64652e+11,2.62381e+11,1.59989e+10,-5.71734e+11,-1.38203e+12,4.67857e+10,2.82841e+12,9.68276e+11,-3.3064e+10,4.17857e+12,-1.6223e+12,-6.28986e+10,1.26645e+12,-4.76911e+12,1.44151e+11,
5.5466e+08,1.85249e+08,-2.39711e+07,2.73198e+10,-6.02978e+10,-7.40986e+09,-8.82923e+10,5.97415e+10,5.92511e+09,3.7358e+10,1.43208e+11,-5.35291e+07,-2.37863e+11,6.99694e+10,7.27557e+09,-7.64667e+11,2.62339e+11,1.59994e+10,-5.71704e+11,-1.38205e+12,4.67847e+10,2.8284e+12,9.68298e+11,-3.30638e+10,4.17858e+12,-1.62228e+12,-6.28992e+10,1.26647e+12,-4.76911e+12,1.44146e+11,
5.54667e+08,1.85291e+08,-2.39713e+07,2.74452e+10,-6.0219e+10,-7.41494e+09,-8.83624e+10,5.96357e+10,5.9277e+09,3.72523e+10,1.43234e+11,-5.3532e+07,-2.37884e+11,6.98931e+10,7.27448e+09,-7.64683e+11,2.62297e+11,1.59999e+10,-5.71673e+11,-1.38206e+12,4.67837e+10,2.82839e+12,9.6832e+11,-3.30637e+10,4.17859e+12,-1.62227e+12,-6.28997e+10,1.26649e+12,-4.76911e+12,1.4414e+11,
